,Pre_Sample_01,Pre_Sample_02,Pre_Sample_03,Pre_Sample_04,Pre_Sample_05,Pre_Sample_06,Post_Sample_01,Post_Sample_02,Post_Sample_03,Post_Sample_04,Post_Sample_05,Post_Sample_06
Gene_0048,24397.61898864113,11181.998464609384,48.56915170010904,410.7094685547514,2007.5567336859206,660.3344359647709,1456.1781317843204,68833.76429043365,1099.4090607669696,1063.7131376617729,75138.16605547628,492.6980430614411
Gene_0049,12.73547970720956,729.2807940797388,664.7883906471861,326.3990189230384,584.6765369417191,86.0181840497174,329.50384821058896,143.44117060083673,124.60522319295647,1007.4147906503893,988.8420631360689,1068.3665495575265
Gene_0050,105.44069958814231,132.9617801830256,164.86808735076045,47.22139250015461,127.55414625996282,30076.935121209655,7543.838776132625,1927.2538693125878,448.2278037906916,7828.6062320545425,408.3376902777668,782.3843097981992
Gene_0051,345.9295058086275,101.07446692249069,113.08583618991281,2481.4232723963773,260.9410291381382,4.982325980020551,627.8986917693792,622.967254058129,47.27359151754035,3513.3245841977596,170.8288480058662,825.2493195765652
Gene_0052,21036.548027984496,11859.453313872065,299.5007419200149,33061.3921301682,115.93420764304815,941.6951558322751,54.23741669684019,246.31010777084995,3570.3412882237008,3561.7269582255844,136.24326911596518,4278.902025587349
Gene_0053,933.3828829322722,2729.7388623352927,2.581159821965083,69.23446046195436,314.1076630941375,601.8901981470182,15.71894363606238,570.631410687827,1778.8341760905873,250.60866726270677,533.8325029053324,810.5587642105309
Gene_0054,13748.077096774296,1000.115540132545,206.12046047497415,653.66845373879,1684.686685487728,1059.405587402828,4812.881911480042,1568.42776849397,2484.545790100929,136.36790583756866,96.80881135791962,130.5981026014578
Gene_0055,2.290828183015321,291.77282330065924,3913.741199714803,3428.580902414477,105.50449279869389,313.7338808628463,2935.760175610404,5267.760260957326,1371.4080687436767,5245.827737715197,131.1399332371951,59.13842343831662
Gene_0056,855.3255148801364,6140.878343785223,751.4981521660925,147.87257611102865,283.4111485800105,194.85641636095372,647.5725340747106,1077.6026919575716,113.92539451734945,62732.59756345864,971.0268832687988,62367.22969301178
Gene_0057,19075.03597078174,261.0256578151515,180.233197240875,4151.338700839112,33.678607939742,47.9612196131667,1657.674381388747,2.047319151324332,25.389782025014977,1322.954193118548,6.491945242125337,2.785827035124039
Gene_0058,362.2046269091056,6737.57136239104,1851.0615935597252,5335.793805366208,1097.6369194181714,46.513397958653016,1842.5054409033291,1467.6105727054137,94.51649360959574,123.13074575047095,4418.602006078841,146.7962255126243
Gene_0059,213.86252562983515,543.9973484385329,145.96817971008835,92.14647498394312,1174.8562803301877,1546.5447723899206,221.8369666829499,207.9945715007328,192.237583056479,1725.4110112343747,152.92985769347624,4041.6811408173385
Gene_0060,10149.973895427805,23918.870402511926,801.6024977170849,924.909074081681,3660.444653688563,182.66839682005633,68.41598730268856,103.70241941185616,511.5115826721545,218.54235798341557,728.7372652146448,4809.889897644442
Gene_0061,241.17243676693184,52230.28677051163,96.43448937825427,252.50747673124513,843.1534075868091,16723.057552835595,607.1620010336211,588.97830986047,158.92175377039928,55598.820311401905,47.51894566990597,463.9176552048654
Gene_0062,106.13039525214792,2619.5924490674056,999.6695214391758,288.9456112225586,574.2724041377054,1004.8522914353998,54678.468026659015,1354.25835406919,105.14156327540695,861.0548487271532,595.1118676836588,1031.4902150818841
Gene_0063,457.1699530765354,525.7364330678507,558.5019417243401,552.1238433309533,3110.3434368619833,953.0861811041802,65.6593493319501,73.58306175902915,166.17477586795238,1.16967243652676,251.66023651531924,194.44035360054778
Gene_0064,167.90481545929032,984.8642506787057,1404.6340006072905,548.4205759496962,2083.6836714334468,340.84244593386524,797.9962625814084,57.07365432681273,2189.476464193053,1666.767652406791,1335.1948048646898,163.31813197297666
Gene_0065,949.9565246815904,768.1660938137362,88.47451225622015,2034.829772932377,9787.829938065383,1047.4053803667255,6398.7452283635375,114.65329608701559,3133.7615232742824,10968.82430485363,1182.8203572740558,856.0274698442216
Gene_0066,12317.374457954782,208.75154407290188,876.2659473153716,25.72457819307311,564.2788451734986,23.117108764915816,2280.9773972994667,4565.658977122875,2391.7164907948318,572.7743118805395,2326.502794916922,1355.740356493127
Gene_0067,366.75116398833103,296.8686720021709,718.4482291912785,449.78088593775794,221.36170734667203,271.73996688813514,46871.34804294101,2596.0305534880927,1745.013814977859,1681.7228974915772,496.3283561495877,5869.531805080185
Gene_0068,32.4074860697214,1305.459531196138,467.6353753695671,48.24887642128736,152.18247082517854,2714.015248146762,175.12994151768217,117.40966118546548,130.19829816587256,542.4458545236672,33.27941101911558,173.4007985770794
Gene_0069,5413.238373149663,1073.979532789104,9135.53561559676,355.07021817950437,258.0530950478096,966.3986822014799,1067.0861117126876,594.9709561242287,40.916653084344645,861.494085050819,3525.328441728175,134.69624347453862
Gene_0070,385.01500489741113,1663.696455607763,126.14456979253421,14178.998718122055,1718.283416078724,494.7313076390473,1174.5418742594763,78.80705732615218,37976.15527639779,853.0120893431852,21.285313834288704,16733.227575753917
Gene_0071,192.7518572808723,807.793764712745,3176.131743363811,623.9876113723485,629.2030299820527,1297.6158895401752,11.890541073911585,2236.986297245596,1322.507322386751,6180.997822680865,28326.34139531435,2653.3572740564246
Gene_0072,327.4969795677385,6043.691307699083,5088.831983794212,1177.1428036832028,109.35507974985663,4442.600614388461,43309.795103642835,78.79934922816399,44.1550947914908,1471.9479657854472,56.27336338149027,445.82766373161934
Gene_0073,1386.4711198879377,706.2636411679063,74.17121725005448,959.3522061509647,1889.9203302778485,137.06688200180622,38306.0110227018,65.82105172512243,288.2047772383364,7.485219734658185,2056.4861380897783,1041.099944225175
Gene_0074,229.75150221905324,2519.1040995132166,414.5935558201576,6620.624833735209,526.6855043365324,1038.8157959942303,152.82243226982533,913.4387877992262,32.92751873756377,672.7407005252333,328.71772678550485,46.508447715276546
Gene_0075,257.4821717313948,122.93348815172979,318.8330472468218,2887.255800695969,48.00899556580898,36.55893544260002,11159.431214802653,1519.2397774301892,1286.681806693696,283.25960892239544,475.63344478980895,29.260772611504642
Gene_0076,349.02508526861226,1143.7729119375015,119713.45178537184,6208.020607519217,9353.864400966238,5612.993511954986,461.18422080139067,62.949657025805955,57.63558290563886,584.6375793421148,415996.2281239816,88.73034849977772
Gene_0077,12457.64491164916,881.7507022107857,102.6316418886513,251.43846665954635,1180.4423468826265,1265.0215481889886,1201.2471067100853,2327.3790913871994,296.037350444229,2614.6157882133093,315.23920423078107,2555.422437113365
Gene_0078,1002.074408354255,2088.6716663765,19.00697523087297,1499.8194550983794,634.5702794563651,3335.07810639115,297.6369092603779,6180.281886578916,1497.0257747001658,2795.963133596722,25.012839240695776,1526.6532128201588
Gene_0079,80.23707928923615,14385.785320034896,257.1122656885713,364.40736968315895,402.68495840502993,3894.542893577727,6360.1394106437965,17952.307238525875,579.9621034007184,1602.8710327019342,47.08636513005257,246.4419166434896
Gene_0080,11234.463492178927,2541.1102267605193,25.159744114467767,280.966283449177,1400.0405910955833,8088.241656491393,103684.81727976579,377.5791822891392,310.97378862978246,939.6179820816693,165.41810099497312,51.95938511270793
Gene_0081,887.0251257098571,9929.545217472185,1663.0660523983383,2976.1432828539246,417.29175873547496,28086.485550307036,238.54974580007308,2.946506561842207,324.20293048220043,3616.429586615935,41.56777641530122,82.7798158956998
Gene_0082,2038.1513911393392,367.68919479192425,7192.26841383921,1511.2865277692272,30.765594252262137,283.49847023499365,153.39892226436902,13255.555505687142,3548.9794174566377,2098.372890630461,3975.9286618304127,1503.6340612757576
Gene_0083,1349.1264355800524,998.1241778078975,351.12412614484356,165.49586692407343,5574.913339925947,936.4057268181007,1209.2745268660574,232.85999523636264,1832.8768178162518,106.44286732360789,2143.7118822932616,75.91943206824084
Gene_0084,980.3542669331944,447.62959884362937,2641.012123738657,1074.9422275480874,65.17317421193684,3674.2301715289564,176.75358635894358,94.77877926172927,47.6729664089353,371.23131908512966,220.73589668078583,383.8680988405711
Gene_0085,66.5503008482195,3364.789438751377,218.87475818777764,66.253436156433,1736.3900866012932,191.87528713287435,519.2164512065916,2154.2324926367,2471.1755343955397,1205.7039533566563,80.31729291456719,14230.009766051633
Gene_0086,274.9443300132722,6126.927200273451,2691.645967061709,3195.1257547049977,64.16279684136042,90.87426491311057,307.6555607820498,419.67901120059105,21.549765452453443,851.7809807602614,1091.7066207101345,9.056640834585297
Gene_0087,739.4062336206068,456.1201756287494,10114.1981291366,600.7257297792339,701.3471357459414,30.847854017371517,160.17505582569746,34887.41853069336,527.7446238368182,2479.3321310231736,4.954817097144352,212.22870183367502
Gene_0088,1012.918671541068,7309.64112606409,1465.150411490404,69941.22620161175,552.5265869405072,708.0756547305705,244.6777387348803,124.06621007519772,710.4634716829352,296.95638021202967,8797.626567623449,1433.9402450090013
Gene_0089,3645.6593623311724,68151.71423003542,185.04967229334238,265.42251960231107,703.0906028013223,436.93806567087057,3948.1419929256526,1662.2716888127072,956.4767871487763,2917.7585328861223,64.20836973020201,439.3908331928581
Gene_0090,830.7753119416093,100.18395590927132,2487.9878462581732,2667.0527999601823,148.4841359087615,102.51742913451763,9924.726872855239,26.08628389013642,1941.197799015363,55.811875800574356,557.47825647717,2239.3740746840235
Gene_0091,8414.925100666556,580.3706572909958,77163.81782668931,412.4010190653226,1057.5976130529095,17093.6780086515,4939.328140980424,104.58707835931723,46626.629294026985,1639.8798162465428,423.3568356061369,122.46296139195334
Gene_0092,26997.083533931705,3627.5312386920973,3014.482129552091,49.563740404675265,6.528364145535189,48221.22601275826,130.53117455281853,1472.7098796042214,31453.554802169012,472.8879263359636,280.12986440509496,2513.8960263729346
Gene_0093,172.18994436625533,2145.811999419768,23.209510776132678,2021.01952328308,485.1826773544315,9.204182990717667,378.76338829223727,246.43422753610832,1356.2995205310197,221.43256713348808,413.69685498950525,48.78698171151872
Gene_0094,143.19733448410463,1194.8809310928264,0.7620331505236685,1505.534708927795,3008.214181684233,489.49942293111707,741.9823350545861,373.8084384818341,1230.17480357672,21.077677045270693,1569.1693823502758,307.58610941553474
Gene_0095,193.4772211205638,278.97462675333935,189.32116687489716,138.96797059751682,12934.311319941828,186.05385274050263,172.23453934274994,360.929672445727,1067.7992948841045,13.040323201498547,511.2662036993904,7596.212154528972
Gene_0096,44.28172077062792,8856.358658240468,314.005563548386,10035.543968787275,57.22845451233892,8802.328386807098,12397.961490594358,110.06089445424533,1020.0444388355204,241.50531062613132,38.531640551465465,318.0368000185613
Gene_0097,32.01536645597104,795.649607119866,16865.906711449792,234.25546421168988,17.863504919981285,2022.366065518847,475.0304661418672,3419.302908483756,246.0182546062005,3621.4613991016167,10.495375701046749,516.1925703334788
Gene_0098,5387.470114712262,954.3600362631306,4329.022094197547,72.99544939834556,2372.5145898376477,674.8453165501899,100.64001672805624,56.80570623610789,2451.313299370137,432.07880504914135,9685.348361562634,110.1383606148874
Gene_0099,612.253434948937,805.7768438282236,675.3209479011945,28.101790502575682,306.2747850542503,5560.364529994683,367.4201729900501,185.77327670899507,613.2694192229013,54.02700099806985,245.59099302449565,335.87772557632735
Gene_0100,242.0462725743486,854.0577433204082,29.889465138301617,432.1354297943654,2869.0219818006135,29845.133781672328,4413.446809417623,346.87448751245955,111.57333379758985,8039.470216187461,1282.6381721885293,893.5342344188226
Gene_0101,95.01397113666677,3266.5105013640095,28.892453586384118,1806.3891924529673,1706.6929165294478,207.9325078917625,610.9824552291038,1836.8949612012566,5929.188184427695,145.17690712741705,28.333678930024266,304.8975444517054
Gene_0102,2058.4867479424092,243.07046199878437,649.6241161351905,5356.848579499894,422.5764227940064,408.9245346813078,1426.903707110469,1933.744879468385,5061.826674710997,230.81364693646714,171.46205062583968,3429.27820685809
Gene_0103,231.85504481788868,1743.3847506976622,426.6275981116691,9365.135110702948,1855.0458664143982,888.0527503270458,128.84771766463163,129.08076723705537,298.0412337636272,276.6284955617651,2580.463177955697,404.8954770233608
Gene_0104,88593.56064833053,10663.373925803777,432.13318053674624,280189.28276434017,226.2144229693195,439.4574319220518,17.41183875868998,533.5154570194206,2685.755857619058,581.9357786756791,142.91797209999714,423.03045768837194
Gene_0105,380.0655776542991,520.6243128351517,18.217484330568695,1114.093984529242,81.56821614409314,628.5712983853018,1610.171861531019,2.926244212130475,1501.9077080525103,1587.0783154307792,255.11794147752113,97.33118341849308
Gene_0106,938.3597417470875,103.25736331715268,237.6928978880289,3683.4777182587645,28.986446569934596,5640.4165913198985,6837.746965885343,7213.520696829794,5018.0260470542335,256.91830606076036,663.6569051080309,22292.950578443142
Gene_0107,428.1175512005762,609.9466978049695,539.069916712697,382.0216174670148,138.8851700331491,124.1046898160631,1596.3086299910121,563.1502674290881,219.34280625246177,556.4493563638949,11306.837239287115,16.243241068198284
Gene_0108,164.84483774435884,2167.364034912112,10893.814796674587,24.498564458470437,209.09729373932436,104.47176194830764,270.66556177721316,588.8174764776563,1261.0439990031834,214.90159122501208,104.27609819628886,45.331458437587685
Gene_0109,168.68162135555912,198.68799068384214,1513.6207972822917,74.79293251387176,10.558338835603744,384.4450861055214,652.7597263096885,3337.4246763325327,72.76554618088106,3726.9080100610017,518.6944376973939,790.2335210402083
Gene_0110,335.18738089829844,1286.778293903429,218.5569876927312,347.96579600317443,351.62110178875605,1537.656962052404,31127.307592723402,550.7812502540179,159.8421464915059,738.4366313988294,57.61448482336542,2621.1142467930426
Gene_0111,4346.6115483114545,291.8607803380536,3336.3077036197133,3971.7658828513827,405.8930521164296,1361.1566240281245,1567.3437336282682,35115.88143788418,57.4976312961467,1132.4943139710788,270.2596308524679,830.8215260088026
Gene_0112,1471.8330045218665,37.34404079894925,338.9845343398885,19716.637539982592,3123.015445173633,120.54980468586483,13934.319358313538,4667.886977266842,2024.7682476817383,116281.90271396756,254.10262988731546,211.88121169065926
